tactic_id,tactic,priority,technique_id,technique,subtechnique_id,subtechnique,is_leaf,platforms,detection_strategies,analytics,data_components_required,data_components_missing,status,hypotheses,files
TA0043,Reconnaissance,,T1594,Search Victim-Owned Websites,,,yes,PRE,DET0810,AN1942,Application Log Content,,out-of-scope,0,
TA0043,Reconnaissance,,T1595,Active Scanning,,,no,PRE,DET0830,AN1962,Network Traffic Content; Network Traffic Flow,,parent,0,
TA0043,Reconnaissance,,T1595,Active Scanning,T1595.001,Scanning IP Blocks,yes,PRE,DET0817,AN1949,Network Traffic Content; Network Traffic Flow,,out-of-scope,0,
TA0043,Reconnaissance,,T1595,Active Scanning,T1595.002,Vulnerability Scanning,yes,PRE,DET0867,AN1999,Network Traffic Content; Network Traffic Flow,,out-of-scope,0,
TA0043,Reconnaissance,,T1595,Active Scanning,T1595.003,Wordlist Scanning,yes,PRE,DET0868,AN2000,Network Traffic Content,,out-of-scope,0,
TA0043,Reconnaissance,,T1596,Search Open Technical Databases,,,no,PRE,DET0860,AN1992,,,parent,0,
TA0043,Reconnaissance,,T1596,Search Open Technical Databases,T1596.001,DNS/Passive DNS,yes,PRE,DET0877,AN2009,,,out-of-scope,0,
TA0043,Reconnaissance,,T1596,Search Open Technical Databases,T1596.002,WHOIS,yes,PRE,DET0832,AN1964,,,out-of-scope,0,
TA0043,Reconnaissance,,T1596,Search Open Technical Databases,T1596.003,Digital Certificates,yes,PRE,DET0831,AN1963,,,out-of-scope,0,
TA0043,Reconnaissance,,T1596,Search Open Technical Databases,T1596.004,CDNs,yes,PRE,DET0809,AN1941,,,out-of-scope,0,
TA0043,Reconnaissance,,T1596,Search Open Technical Databases,T1596.005,Scan Databases,yes,PRE,DET0858,AN1990,,,out-of-scope,0,
TA0043,Reconnaissance,,T1597,Search Closed Sources,,,no,PRE,DET0822,AN1954,,,parent,0,
TA0043,Reconnaissance,,T1597,Search Closed Sources,T1597.001,Threat Intel Vendors,yes,PRE,DET0816,AN1948,,,out-of-scope,0,
TA0043,Reconnaissance,,T1597,Search Closed Sources,T1597.002,Purchase Technical Data,yes,PRE,DET0880,AN2012,,,out-of-scope,0,
TA0043,Reconnaissance,,T1598,Phishing for Information,,,no,PRE,DET0823,AN1955,Application Log Content; Network Traffic Content; Network Traffic Flow,,parent,0,
TA0043,Reconnaissance,,T1598,Phishing for Information,T1598.001,Spearphishing Service,yes,PRE,DET0821,AN1953,Application Log Content; Network Traffic Content; Network Traffic Flow,,out-of-scope,0,
TA0043,Reconnaissance,,T1598,Phishing for Information,T1598.002,Spearphishing Attachment,yes,PRE,DET0865,AN1997,Application Log Content; Network Traffic Content; Network Traffic Flow,,out-of-scope,0,
TA0043,Reconnaissance,,T1598,Phishing for Information,T1598.003,Spearphishing Link,yes,PRE,DET0878,AN2010,Application Log Content; Network Traffic Content; Network Traffic Flow,,out-of-scope,0,
TA0043,Reconnaissance,,T1598,Phishing for Information,T1598.004,Spearphishing Voice,yes,PRE,DET0886,AN2018,Application Log Content,,out-of-scope,0,
TA0043,Reconnaissance,,T1681,Search Threat Vendor Data,,,yes,PRE,DET0866,AN1998,,,out-of-scope,0,
TA0043,Reconnaissance,,T1682,Query Public AI Services,,,yes,PRE,DET0919,AN2062,,,out-of-scope,0,
TA0112,Defense Impairment,1,T1112,Modify Registry,,,yes,Windows,DET0280,AN0781,Process Creation; Windows Registry Key Modification,,covered,1,techniques/T1112-modify-registry/security-control-registry-values-weakened.yaml
TA0112,Defense Impairment,1,T1207,Rogue Domain Controller,,,yes,Windows,DET0276,AN0770,Active Directory Credential Request; Active Directory Object Access; Active Directory Object Creation; Active Directory Object Modification; Network Traffic Content,,not-covered,0,
TA0112,Defense Impairment,1,T1222,File and Directory Permissions Modification,,,no,ESXi; Linux; macOS; Windows,DET0299,AN0834; AN0835; AN0836; AN0837,Active Directory Object Modification; Command Execution; File Creation; File Metadata; Process Creation,,parent,0,
TA0112,Defense Impairment,1,T1222,File and Directory Permissions Modification,T1222.001,Windows Permissions,yes,Windows,DET0418,AN1177,Active Directory Object Modification; Command Execution; File Creation; File Metadata; Process Creation; WMI Creation,,covered,1,techniques/T1222-file-and-directory-permissions-modification/T1222.001-windows-permissions/permissions-relaxed-on-a-protected-path.yaml
TA0112,Defense Impairment,1,T1222,File and Directory Permissions Modification,T1222.002,Linux and Mac Permissions,yes,Linux; macOS,DET0351,AN0998; AN0999,Command Execution; File Metadata; File Modification; Process Creation,,not-covered,0,
TA0112,Defense Impairment,1,T1484,Domain or Tenant Policy Modification,,,no,Windows; Identity Provider,DET0270,AN0755; AN0756,Active Directory Object Modification; Application Log Content; File Modification; Process Creation; User Account Authentication,,parent,0,
TA0112,Defense Impairment,1,T1484,Domain or Tenant Policy Modification,T1484.001,Group Policy Modification,yes,Windows,DET0305,AN0854,Active Directory Object Modification; File Creation; File Modification; Process Creation; User Account Modification,,covered,1,techniques/T1484-domain-or-tenant-policy-modification/T1484.001-group-policy-modification/group-policy-modified-to-distribute-execution.yaml
TA0112,Defense Impairment,1,T1484,Domain or Tenant Policy Modification,T1484.002,Trust Modification,yes,Identity Provider; Windows,DET0458,AN1259; AN1260,Active Directory Object Modification; Application Log Content; Command Execution; Process Creation; User Account Modification,,not-covered,0,
TA0112,Defense Impairment,1,T1553,Subvert Trust Controls,,,no,Linux; macOS; Windows,DET0452,AN1246; AN1247; AN1248,Command Execution; File Creation; File Metadata; Process Creation; Windows Registry Key Modification,,parent,0,
TA0112,Defense Impairment,1,T1553,Subvert Trust Controls,T1553.001,Gatekeeper Bypass,yes,macOS,DET0288,AN0800,File Metadata; File Modification; Process Creation,,not-covered,0,
TA0112,Defense Impairment,1,T1553,Subvert Trust Controls,T1553.002,Code Signing,yes,macOS; Windows,DET0230,AN0643; AN0644,File Metadata; Module Load; Process Creation,Module Load,not-covered,0,
TA0112,Defense Impairment,1,T1553,Subvert Trust Controls,T1553.003,SIP and Trust Provider Hijacking,yes,Windows,DET0442,AN1222,File Modification; Module Load; Windows Registry Key Modification,Module Load,blocked-telemetry,0,
TA0112,Defense Impairment,1,T1553,Subvert Trust Controls,T1553.004,Install Root Certificate,yes,Linux; macOS; Windows,DET0056,AN0153; AN0154; AN0155,Command Execution; File Modification; Process Creation; Windows Registry Key Creation; Windows Registry Key Modification,,covered,1,techniques/T1553-subvert-trust-controls/T1553.004-install-root-certificate/root-certificate-installed.yaml
TA0112,Defense Impairment,1,T1553,Subvert Trust Controls,T1553.005,Mark-of-the-Web Bypass,yes,Windows,DET0257,AN0712,File Access; File Creation; File Metadata,,covered,1,techniques/T1553-subvert-trust-controls/T1553.005-mark-of-the-web-bypass/container-file-used-to-strip-mark-of-the-web.yaml
TA0112,Defense Impairment,1,T1553,Subvert Trust Controls,T1553.006,Code Signing Policy Modification,yes,macOS; Windows,DET0523,AN1446; AN1447,Command Execution; Process Creation; Windows Registry Key Modification,,covered,1,techniques/T1553-subvert-trust-controls/T1553.006-code-signing-policy-modification/signature-enforcement-policy-weakened.yaml
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,,,no,IaaS; Identity Provider; Linux; macOS; Network Devices; Office Suite; SaaS; Windows,DET0104,AN0287; AN0288; AN0289; AN0290; AN0291,Cloud Service Modification; File Modification; Module Load; Process Access; Process Creation; User Account Modification; Windows Registry Key Modification,Cloud Service Modification; Module Load; Process Access,parent,0,
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,T1556.001,Domain Controller Authentication,yes,Windows,DET0271,AN0757,File Modification; Logon Session Creation; Module Load; Process Access,Module Load; Process Access,blocked-telemetry,0,
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,T1556.002,Password Filter DLL,yes,Windows,DET0472,AN1303,File Creation; Module Load; Windows Registry Key Modification,Module Load,blocked-telemetry,0,
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,T1556.003,Pluggable Authentication Modules,yes,Linux; macOS,DET0454,AN1250; AN1251,File Modification; Logon Session Creation; Process Creation,,not-covered,0,
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,T1556.004,Network Device Authentication,yes,Network Devices,DET0272,AN0758,File Modification; User Account Authentication,,out-of-scope,0,
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,T1556.005,Reversible Encryption,yes,Windows,DET0589,AN1621,Active Directory Object Modification; Command Execution; Process Creation,,not-covered,0,
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,T1556.006,Multi-Factor Authentication,yes,IaaS; Identity Provider; Linux; macOS; Office Suite; SaaS; Windows,DET0190,AN0543; AN0544; AN0545; AN0546; AN0547; AN0548; AN0549,Active Directory Object Modification; Application Log Content; Cloud Service Modification; File Modification; Script Execution; User Account Authentication; User Account Modification,Cloud Service Modification,not-covered,0,
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,T1556.007,Hybrid Identity,yes,IaaS; Identity Provider; Office Suite; SaaS; Windows,DET0293,AN0814; AN0815; AN0816; AN0817; AN0818,Active Directory Object Modification; Application Log Content; Cloud Service Modification; Logon Session Creation; Module Load; User Account Modification,Cloud Service Modification; Module Load,blocked-telemetry,0,
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,T1556.008,Network Provider DLL,yes,Windows,DET0580,AN1598,File Creation; Module Load; Process Access; Windows Registry Key Modification,Module Load; Process Access,blocked-telemetry,0,
TA0112,Defense Impairment,1,T1556,Modify Authentication Process,T1556.009,Conditional Access Policies,yes,IaaS; Identity Provider,DET0030,AN0087; AN0088,Active Directory Object Modification; Application Log Content; Cloud Service Modification,Cloud Service Modification,out-of-scope,0,
TA0112,Defense Impairment,1,T1578,Modify Cloud Compute Infrastructure,,,no,IaaS,DET0308,AN0861,Cloud Service Metadata; Instance Start; Instance Stop; Snapshot Creation; Snapshot Deletion; Snapshot Modification; Volume Creation; Volume Deletion; Volume Modification,Cloud Service Metadata; Instance Start; Instance Stop; Snapshot Creation; Snapshot Deletion; Snapshot Modification; Volume Deletion; Volume Modification,parent,0,
TA0112,Defense Impairment,1,T1578,Modify Cloud Compute Infrastructure,T1578.001,Create Snapshot,yes,IaaS,DET0423,AN1187,Snapshot Creation; Snapshot Metadata,Snapshot Creation; Snapshot Metadata,out-of-scope,0,
TA0112,Defense Impairment,1,T1578,Modify Cloud Compute Infrastructure,T1578.002,Create Cloud Instance,yes,IaaS,DET0449,AN1242,Instance Creation; Instance Metadata; Instance Start,Instance Creation; Instance Metadata; Instance Start,out-of-scope,0,
TA0112,Defense Impairment,1,T1578,Modify Cloud Compute Infrastructure,T1578.003,Delete Cloud Instance,yes,IaaS,DET0084,AN0234,Instance Deletion; Instance Metadata; Instance Stop,Instance Deletion; Instance Metadata; Instance Stop,out-of-scope,0,
TA0112,Defense Impairment,1,T1578,Modify Cloud Compute Infrastructure,T1578.004,Revert Cloud Instance,yes,IaaS,DET0337,AN0953,Instance Modification; Instance Start; Instance Stop,Instance Modification; Instance Start; Instance Stop,out-of-scope,0,
TA0112,Defense Impairment,1,T1578,Modify Cloud Compute Infrastructure,T1578.005,Modify Cloud Compute Configurations,yes,IaaS,DET0492,AN1356,Cloud Service Modification,Cloud Service Modification,out-of-scope,0,
TA0112,Defense Impairment,1,T1599,Network Boundary Bridging,,,no,Network Devices,DET0006,AN0015,Network Traffic Content; Network Traffic Flow,,parent,0,
TA0112,Defense Impairment,1,T1599,Network Boundary Bridging,T1599.001,Network Address Translation Traversal,yes,Network Devices,DET0163,AN0465,Network Traffic Content; Network Traffic Flow,,out-of-scope,0,
TA0112,Defense Impairment,1,T1600,Weaken Encryption,,,no,Network Devices,DET0339,AN0961,File Modification; Module Load; Network Traffic Content,Module Load,parent,0,
TA0112,Defense Impairment,1,T1600,Weaken Encryption,T1600.001,Reduce Key Space,yes,Network Devices,DET0243,AN0681,Command Execution; File Modification; Network Traffic Content,,out-of-scope,0,
TA0112,Defense Impairment,1,T1600,Weaken Encryption,T1600.002,Disable Crypto Hardware,yes,Network Devices,DET0494,AN1360,Command Execution; File Modification; Network Traffic Content,,out-of-scope,0,
TA0112,Defense Impairment,1,T1601,Modify System Image,,,no,Network Devices,DET0170,AN0482,Command Execution; File Modification,,parent,0,
TA0112,Defense Impairment,1,T1601,Modify System Image,T1601.001,Patch System Image,yes,Network Devices,DET0469,AN1293,Command Execution; File Modification; Firmware Modification,Firmware Modification,out-of-scope,0,
TA0112,Defense Impairment,1,T1601,Modify System Image,T1601.002,Downgrade System Image,yes,Network Devices,DET0569,AN1570,Command Execution; File Metadata; File Modification,,out-of-scope,0,
TA0112,Defense Impairment,1,T1647,Plist File Modification,,,yes,macOS,DET0109,AN0306,Command Execution; File Modification; Process Creation,,not-covered,0,
TA0112,Defense Impairment,1,T1666,Modify Cloud Resource Hierarchy,,,yes,IaaS,DET0155,AN0442,Cloud Service Modification,Cloud Service Modification,out-of-scope,0,
TA0112,Defense Impairment,1,T1685,Disable or Modify Tools,,,no,Containers; ESXi; IaaS; Linux; macOS; Network Devices; Windows,DET0497,AN1369; AN1370; AN1371; AN1372; AN1373; AN1374; AN2044,Cloud Service Modification; Command Execution; Host Status; Process Creation; Process Termination; Service Creation; Service Metadata; Service Modification; Windows Registry Key Modification,Cloud Service Modification; Host Status; Process Termination; Service Modification,parent,0,
TA0112,Defense Impairment,1,T1685,Disable or Modify Tools,T1685.001,Disable or Modify Windows Event Log,yes,Windows,DET0187,AN0535,Application Log Content; Process Creation; Service Metadata; Windows Registry Key Modification,,covered,1,techniques/T1685-disable-or-modify-tools/T1685.001-disable-or-modify-windows-event-log/event-log-service-disabled-or-channel-silenced.yaml
TA0112,Defense Impairment,1,T1685,Disable or Modify Tools,T1685.002,Disable or Modify Cloud Log,yes,IaaS; SaaS; Identity Provider; Office Suite,DET0289,AN0801; AN0802; AN0803; AN0804,Cloud Service Disable; Cloud Service Modification; User Account Modification,Cloud Service Disable; Cloud Service Modification,out-of-scope,0,
TA0112,Defense Impairment,1,T1685,Disable or Modify Tools,T1685.003,Modify or Spoof Tool UI,yes,Linux; macOS; Windows,DET0311,AN0868; AN0869; AN0870,Host Status; Process Creation; Service Creation,Host Status,not-covered,0,
TA0112,Defense Impairment,1,T1685,Disable or Modify Tools,T1685.004,Disable or Modify Linux Audit System Log,yes,Linux,DET0062,AN0171,Command Execution; File Modification; Process Modification; Service Metadata,Process Modification,blocked-telemetry,0,
TA0112,Defense Impairment,1,T1685,Disable or Modify Tools,T1685.005,Clear Windows Event Logs,yes,Windows,DET0532,AN1472,Application Log Content; File Deletion; Process Creation,,covered,1,techniques/T1685-disable-or-modify-tools/T1685.005-clear-windows-event-logs/windows-event-log-cleared.yaml
TA0112,Defense Impairment,1,T1685,Disable or Modify Tools,T1685.006,Clear Linux or Mac System Logs,yes,Linux; macOS,DET0520,AN1438; AN1439,File Deletion; File Modification; Process Creation,,not-covered,0,
TA0112,Defense Impairment,1,T1686,Disable or Modify System Firewall,,,no,ESXi; Linux; macOS; Network Devices; Windows,DET0145,AN0406; AN0407; AN0408; AN0409; AN0410,Command Execution; Firewall Rule Modification; Process Creation; Windows Registry Key Modification,Firewall Rule Modification,parent,0,
TA0112,Defense Impairment,1,T1686,Disable or Modify System Firewall,T1686.001,Cloud Firewall,yes,IaaS,DET0424,AN1188,Firewall Disable; Firewall Rule Modification,Firewall Disable; Firewall Rule Modification,out-of-scope,0,
TA0112,Defense Impairment,1,T1686,Disable or Modify System Firewall,T1686.002,Network Device Firewall,yes,Network Devices,DET0306,AN0855,Command Execution; Firewall Rule Modification; Logon Session Creation; Network Connection Creation,Firewall Rule Modification,out-of-scope,0,
TA0112,Defense Impairment,1,T1686,Disable or Modify System Firewall,T1686.003,Windows Host Firewall,yes,Windows,DET0901,AN2043,Network Connection Creation; Process Creation; Service Creation; Windows Registry Key Creation; Windows Registry Key Modification,,covered,1,techniques/T1686-disable-or-modify-system-firewall/T1686.003-windows-host-firewall/host-firewall-disabled-or-rule-added.yaml
